Product;Color;Size;Ldate;Age Group;Person;Pname;Ptype;Tprice;Currency;Sales Season;Nstore
325219400_2;Other;No Size;35;29-38;Men;Socks;Tube Socks;0.0111731843575419;Y;Autumn;0.007444168734491315
325219500_2;Other;No Size;35;29-38;Men;Socks;Tube Socks;0.0111731843575419;Y;Autumn;0.011476426799007445
325219600_2;Other;No Size;35;29-38;Men;Socks;Tube Socks;0.0111731843575419;Y;Autumn;0.011786600496277916
325220004_2;Other;No Size;42;29-38;Female;Boots;Disable;0.0782122905027933;$;Winter;0.00031017369727047146
325220009_2;Other;No Size;39;7-9;Boys;Socks;Stockings;0.019553072625698324;Y;Autumn;0.0037220843672456576
325220900_2;Other;No Size;35;29-38;Men;Socks;Stockings;0.0111731843575419;$;Autumn;0.0006203473945409429
325221000_2;Other;No Size;34;29-38;Female;Socks;Tube Socks;0.0111731843575419;Y;Autumn;0.005272952853598014
325221800_2;Other;No Size;34;29-38;Female;Socks;Tube Socks;0.0111731843575419;Y;Autumn;0.01054590570719603
325221901_2;Other;No Size;1;7-9;Boys;Socks;Stockings;0.0223463687150838;Y;Autumn;0.0
325222000_2;Other;No Size;34;29-38;Female;Socks;Tube Socks;0.0111731843575419;Y;Autumn;0.009925558312655087
