;Product;Cluster;Centroid
112;3253163000000;5;('3320090000000',)
113;3253295009000;28;('3252988000000',)
114;3253306009000;34;('3320020000000',)
115;3253307001000;27;('3252985000000',)
116;3253307001200;30;('3253877009000',)
117;3253307001500;29;('3330035000000',)
118;3253307002700;22;('3253752009000',)
119;3253307003600;32;('3252998000000',)
120;3253307006000;15;('3253668009000',)
121;3253316009000;35;('3253316009000',)
122;3253325009000;32;('3252998000000',)
123;3253326009000;36;('3330078000003',)
124;3253327009000;28;('3252988000000',)
125;3253328001000;9;('3250648010000',)
126;3253328001200;18;('3330104003703',)
127;3253328001500;30;('3253877009000',)
128;3253328002700;34;('3320020000000',)
129;3253328003600;28;('3252988000000',)
130;3253328006000;11;('3280057000000',)
131;3253338009000;36;('3330078000003',)
132;3253359009000;14;('3320231002603',)
133;3253410009000;32;('3252998000000',)
134;3253415009000;29;('3330035000000',)
135;3253422009000;11;('3280057000000',)
136;3253423009000;2;('3253437009000',)
137;3253428009000;28;('3252988000000',)
138;3253429009000;28;('3252988000000',)
139;3253430009000;8;('3250646000000',)
140;3253435009000;11;('3280057000000',)
141;3253437009000;2;('3253437009000',)
142;3253438009000;29;('3330035000000',)
143;3253439009000;11;('3280057000000',)
144;3253440009000;25;('3280263004405',)
145;3253442009000;24;('3338866009002',)
146;3253444009000;29;('3330035000000',)
147;3253445009000;29;('3330035000000',)
148;3253446001000;24;('3338866009002',)
149;3253446001500;6;('3253446001500',)
150;3253446002600;25;('3280263004405',)
151;3253446003600;29;('3330035000000',)
152;3253446003700;18;('3330104003703',)
153;3253446007100;33;('3320016000000',)
154;3253482009000;29;('3330035000000',)
155;3253486009000;14;('3320231002603',)
156;3253494009000;10;('3253494009000',)
157;3253497009000;12;('3320229003703',)
158;3253498009000;21;('32A0066009008',)
159;3253499009000;18;('3330104003703',)
160;3253553009000;5;('3320090000000',)
161;3253569009000;30;('3253877009000',)
162;3253604009000;29;('3330035000000',)
163;3253637009000;17;('3280119000000',)
164;3253638009000;5;('3320090000000',)
165;3253655009000;30;('3253877009000',)
166;3253656009000;18;('3330104003703',)
167;3253657009000;10;('3253494009000',)
168;3253665009000;11;('3280057000000',)
169;3253666009000;29;('3330035000000',)
170;3253668009000;15;('3253668009000',)
171;3253669009000;4;('38A9818040002',)
172;3253670009000;12;('3320229003703',)
173;3253672009000;29;('3330035000000',)
174;3253674009000;7;('38A9818080002',)
175;3253675009000;4;('38A9818040002',)
176;3253676009000;4;('38A9818040002',)
177;3253677009000;34;('3320020000000',)
178;3253678009000;18;('3330104003703',)
179;3253679009000;6;('3253446001500',)
180;3253680009000;27;('3252985000000',)
181;3253682009000;18;('3330104003703',)
182;3253683009000;14;('3320231002603',)
183;3253686009000;36;('3330078000003',)
184;3253687009000;28;('3252988000000',)
185;3253688009000;30;('3253877009000',)
186;3253689009000;28;('3252988000000',)
187;3253698009000;37;('3286144029000',)
188;3253699009000;9;('3250648010000',)
189;3253700009000;7;('38A9818080002',)
190;3253703009000;37;('3286144029000',)
191;3253708009000;28;('3252988000000',)
192;3253709009000;8;('3250646000000',)
193;3253710009000;24;('3338866009002',)
194;3253711009000;8;('3250646000000',)
195;3253717001000;12;('3320229003703',)
196;3253717001500;32;('3252998000000',)
197;3253717002600;30;('3253877009000',)
198;3253717003600;23;('32A7853109008',)
199;3253717003700;37;('3286144029000',)
200;3253717007000;34;('3320020000000',)
201;3253730009000;29;('3330035000000',)
202;3253734009000;37;('3286144029000',)
203;3253735009000;33;('3320016000000',)
204;3253743009000;13;('3330095005603',)
205;3253744009000;9;('3250648010000',)
206;3253747009000;28;('3252988000000',)
207;3253748009000;15;('3253668009000',)
208;3253750009000;4;('38A9818040002',)
209;3253751009000;32;('3252998000000',)
210;3253752009000;22;('3253752009000',)
211;3253756009000;23;('32A7853109008',)
212;3253757009000;27;('3252985000000',)
213;3253758009000;23;('32A7853109008',)
214;3253759009000;23;('32A7853109008',)
215;3253835009000;23;('32A7853109008',)
216;3253836009000;38;('3339315431503',)
217;3253838009000;32;('3252998000000',)
218;3253842009000;20;('3251259000000',)
219;3253843009000;34;('3320020000000',)
220;3253844009000;32;('3252998000000',)
221;3253845009000;30;('3253877009000',)
222;3253846009000;9;('3250648010000',)
223;3253847009000;1;('3320047000000',)
224;3253848009000;13;('3330095005603',)
225;3253849009000;34;('3320020000000',)
226;3253850009000;25;('3280263004405',)
227;3253871009000;32;('3252998000000',)
228;3253873009000;28;('3252988000000',)
229;3253874009000;28;('3252988000000',)
230;3253875009000;9;('3250648010000',)
231;3253876009000;17;('3280119000000',)
232;3253877009000;30;('3253877009000',)
233;3253878009000;29;('3330035000000',)
234;3253880009000;28;('3252988000000',)
235;3253898000000;11;('3280057000000',)
236;3253899000000;17;('3280119000000',)
237;3253902000000;1;('3320047000000',)
238;3253903000000;11;('3280057000000',)
239;3253904000000;36;('3330078000003',)
240;3253905000000;1;('3320047000000',)
241;3253906000000;16;('3290034005605',)
242;3253907000000;32;('3252998000000',)
243;3253908000000;34;('3320020000000',)
244;3253911000000;23;('32A7853109008',)
245;3253912000000;26;('32A7853130007',)
246;3253913000000;34;('3320020000000',)
247;3253914000000;36;('3330078000003',)
